A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
2,2,2,1,1,1,4,6,3,1,2,4,1,3,4,2,0,2,1,1,1,2,2,4,3,3,3,2,4,1,3,3,3,2,3,1,2,0,1,0,1,3,2,4,1,4,2,7,7,4,3,4,4,2,0,5,1,1,0,3,4,5,4,5,0.6353679499157759,0.744760767035216,0.7632969719557395,0.7669448874340381,0.7678633942620026
12,2,2,5,2,1,2,4,3,2,3,1,6,2,2,6,1,2,1,3,1,0,1,0,4,2,0,2,2,2,0,2,2,0,0,5,3,0,2,0,1,0,1,1,4,0,0,4,9,4,2,5,1,3,3,0,0,0,2,1,3,3,3,6,0.6151086279430369,0.7332314354755377,0.7589789157629832,0.7655347170386049,0.7673903137134233
3,0,2,0,0,0,0,2,1,2,2,1,2,1,2,0,1,0,0,2,1,2,0,0,0,3,1,2,0,0,2,2,2,0,3,1,1,1,2,2,0,3,0,0,1,0,1,1,3,1,0,0,1,1,1,1,1,1,0,0,0,0,1,3,0.6418931901354444,0.7372672986565887,0.759689623408416,0.7643813012251345,0.7653267030417357
6,1,2,2,3,1,4,1,4,4,2,2,5,0,2,6,1,1,0,5,0,3,2,2,3,2,2,1,2,3,0,4,4,1,2,4,4,1,1,2,0,1,1,1,1,3,3,2,8,3,3,3,2,2,2,1,3,1,0,3,1,4,3,8,0.634549903367057,0.7425123930831257,0.7630434436964845,0.7670356031197547,0.7678982621829175
4,2,1,0,0,1,2,1,2,0,1,1,1,1,0,2,1,0,1,2,0,0,0,0,1,2,1,0,1,0,1,1,1,0,1,0,3,0,1,0,1,0,0,0,0,0,1,4,2,0,1,2,0,1,1,0,0,2,0,2,1,1,1,9,0.628725964958442,0.7257671797165794,0.7483679436727331,0.75757986888591,0.7613361776743411
10,1,2,3,2,3,1,1,0,2,1,0,1,2,1,0,4,2,1,0,0,0,1,0,0,0,1,2,1,0,1,0,1,0,0,1,2,0,1,0,1,0,1,1,2,0,0,0,2,1,1,1,2,0,0,0,0,2,0,0,1,0,0,0,0.6005685822091946,0.7196227781578325,0.7502936341326824,0.760472603636232,0.7642481911653518
0,3,2,2,2,1,0,2,1,2,7,0,1,0,1,3,2,1,0,1,1,2,1,1,2,2,3,1,0,1,2,2,3,1,4,0,5,1,0,1,0,2,2,1,2,2,0,1,1,3,2,0,3,1,0,1,1,0,0,1,1,0,0,2,0.6398657249250109,0.739216507787908,0.7602783398947545,0.7652205412115747,0.7664206612314043
6,1,0,1,1,1,2,0,1,2,0,1,1,0,2,2,2,1,0,2,2,1,0,1,1,2,0,2,0,2,0,2,0,1,0,0,2,0,3,1,0,1,0,1,1,0,1,2,2,1,2,2,1,0,1,0,0,0,2,0,1,2,1,4,0.638002368750903,0.7391871272241461,0.7588729779357707,0.7641763666370557,0.765686499640167
6,4,1,5,6,4,2,3,2,1,3,0,7,2,2,2,3,2,0,3,5,3,2,5,2,6,4,2,1,2,3,6,2,1,2,2,1,3,4,1,0,3,3,5,2,5,5,4,5,5,2,7,1,0,1,7,5,1,3,2,2,6,6,4,0.6402339346723297,0.7460879990908518,0.7642942519429328,0.7674672772145901,0.7681448410342019
19,9,5,7,7,2,9,6,7,5,9,4,6,2,10,10,5,4,3,4,6,5,3,7,6,5,4,5,6,5,5,8,17,5,6,1,4,5,6,2,4,3,7,10,5,4,3,8,8,11,4,10,9,2,5,2,5,6,3,7,4,6,8,9,0.6385257612752168,0.7446818661892505,0.7637724827944163,0.767645254252517,0.7686156067177468
8,5,4,1,2,2,4,3,4,4,2,1,2,3,1,2,6,1,1,1,1,3,1,5,5,4,4,2,1,2,1,3,3,1,4,1,4,4,5,1,0,1,1,3,2,3,0,1,5,4,2,2,2,0,2,1,2,1,0,0,1,3,2,5,0.6370891615277671,0.7429286165905841,0.7625700820491045,0.7667862844240273,0.7678438139528502
7,1,6,5,2,0,2,0,2,2,2,4,6,3,2,4,5,0,0,0,1,1,2,2,0,1,1,1,0,1,1,1,4,0,5,3,1,1,1,0,4,2,1,2,3,1,0,3,3,2,3,3,2,0,2,0,5,0,2,2,2,2,1,6,0.6217121759759132,0.7384848569755562,0.7611159740358913,0.7663000208645825,0.7675592185342541
1,0,0,0,1,1,1,0,0,5,2,0,0,0,1,0,0,3,0,0,1,1,1,1,3,3,3,1,1,2,2,1,1,0,0,2,1,1,5,3,1,2,0,2,1,0,2,2,0,1,2,2,0,2,4,0,0,1,0,0,1,1,0,1,0.624940560383127,0.736655133247112,0.7594928360256752,0.765101791651699,0.7663218147227849
1,0,0,0,1,1,0,0,0,5,2,0,0,0,2,0,0,2,0,1,1,1,1,1,3,3,3,0,1,2,2,1,1,0,0,2,1,1,5,3,1,2,0,2,1,0,2,2,0,1,2,2,0,2,4,0,0,1,0,1,1,1,0,1,0.6272663017854355,0.7375003398212325,0.7598767891667975,0.765101791651699,0.7663218147227849
1,0,1,0,2,1,0,1,0,5,1,0,0,0,2,0,1,3,0,0,1,1,1,1,2,3,3,1,1,2,2,1,1,0,0,2,2,1,4,2,1,2,0,2,1,0,1,2,0,1,2,2,0,2,4,0,0,1,0,0,1,1,0,1,0.6304861987860741,0.7396157102094831,0.7602788924564317,0.7653562626235837,0.7663218147227849
1,0,1,0,2,1,0,0,0,5,1,0,0,0,2,0,0,3,0,0,1,1,3,1,3,3,3,1,1,2,1,1,1,0,0,2,1,1,5,3,1,2,0,2,1,1,1,1,0,1,2,2,0,2,3,0,0,1,0,0,1,1,0,1,0.6251238294876519,0.7373106004940297,0.7598167839100138,0.765101791651699,0.7663218147227849
1,0,0,1,1,2,1,0,0,5,2,0,0,0,0,0,0,2,1,0,1,1,3,2,3,2,3,1,1,2,2,0,1,0,0,2,2,0,4,2,1,4,0,1,1,1,3,1,0,0,2,2,0,2,3,0,0,2,0,0,0,1,0,1,0.6223280326980605,0.7325409373661596,0.758619869682667,0.7649888414919352,0.7662052741289664
1,0,0,0,1,1,1,0,0,6,2,0,0,0,1,0,0,2,0,1,2,2,1,1,2,2,3,0,1,2,2,1,1,0,0,2,1,1,5,2,1,2,0,2,1,1,3,1,1,1,1,3,0,0,3,1,0,1,0,1,1,1,0,1,0.6302895754007589,0.7373672386107221,0.7600780099361697,0.7653276919712269,0.7662052741289664
1,0,0,0,1,1,2,0,1,7,2,0,0,0,1,0,0,1,0,2,2,1,2,1,2,2,3,0,1,2,1,1,1,1,0,2,1,1,4,2,2,0,0,2,2,1,3,0,2,2,2,2,0,1,2,0,0,0,0,1,0,1,0,1,0.6328119401883828,0.7405991161543017,0.7606496348169743,0.765101791651699,0.7662052741289664
2,0,0,0,1,1,1,0,0,6,1,0,0,1,1,0,0,1,0,2,2,1,2,1,2,4,3,0,1,2,2,1,1,1,0,2,1,1,5,2,1,1,0,2,1,1,2,0,0,1,2,2,2,2,2,0,0,0,0,1,0,1,0,1,0.6276461942752758,0.7370207627477474,0.7595386882431678,0.7649888414919352,0.7662052741289664
1,0,0,0,1,1,0,0,1,6,1,0,0,0,1,1,0,1,0,1,1,1,1,1,2,2,4,0,1,2,2,1,1,0,0,3,1,1,5,2,1,2,0,2,1,0,4,1,0,1,2,3,1,1,3,0,0,1,1,1,1,1,0,1,0.6302797355000707,0.7374482222650826,0.7601832109369495,0.7652175728870296,0.7661469137419309
1,0,0,0,3,2,0,0,0,6,1,0,0,0,1,0,0,1,1,1,1,2,1,1,3,2,3,0,2,3,1,2,0,1,0,3,1,1,4,2,1,1,0,2,1,0,1,2,0,2,2,2,0,1,5,0,0,1,0,0,1,1,0,1,0.6309710719765659,0.7389374576519453,0.7604983528585986,0.7647518054805014,0.7658080632626393
1,0,0,0,1,1,0,0,0,5,1,0,0,0,1,0,0,1,0,0,1,1,2,2,2,2,4,0,1,2,2,1,0,1,0,2,1,1,4,2,1,1,0,2,1,1,2,2,0,1,2,2,1,1,3,0,0,2,0,1,0,1,0,1,0.6240948062588002,0.737750055468675,0.759838209727471,0.7649431492176219,0.7659787028319887
1,0,1,1,1,3,1,0,1,5,1,0,0,0,1,0,2,2,0,0,1,1,2,1,2,3,6,0,0,1,0,2,2,0,1,3,2,1,5,0,0,2,0,2,1,1,2,1,0,1,1,1,2,1,2,0,0,1,0,0,1,1,0,1,0.6263838100436511,0.7357246414094828,0.7585779953604792,0.7638839347843388,0.7654692127833476
1,0,0,1,1,1,1,0,0,7,1,0,0,1,0,0,1,1,0,0,2,1,1,1,3,2,3,1,1,2,2,1,0,0,2,2,1,1,5,2,1,2,0,2,2,0,2,1,0,2,2,2,0,1,4,0,0,0,0,1,1,1,0,1,0.6297749879274465,0.7380129689647434,0.7598107781829715,0.7649708381492751,0.7662598639016948
1,0,1,0,2,1,0,0,0,6,1,0,0,0,1,1,0,1,0,0,1,1,1,1,2,2,3,0,2,2,2,2,0,0,0,4,1,1,4,2,1,2,0,2,1,1,2,1,0,1,3,3,1,1,3,0,2,0,0,1,0,1,1,1,0.6350458503691289,0.7406141132591298,0.7611721991522025,0.7648613218148882,0.766033963582167
1,0,0,0,1,1,1,0,1,6,1,0,0,1,0,0,0,1,0,2,1,1,3,1,2,2,2,1,1,2,3,1,1,1,0,2,1,1,4,2,1,2,0,2,1,1,3,1,0,1,1,3,2,1,3,0,0,1,1,0,0,1,0,1,0.6293186777910914,0.7357953344825144,0.759571446639504,0.765189870818049,0.7661469137419309
1,0,0,1,1,1,1,0,0,7,1,0,0,1,0,0,1,1,0,0,2,1,2,1,3,2,3,1,1,2,2,1,0,0,2,2,1,1,5,2,1,2,0,2,2,1,2,0,0,2,2,2,1,1,3,0,0,0,0,1,0,1,0,1,0.6272867378577923,0.7375475961525573,0.7598107781829715,0.7649708381492751,0.7662598639016948
1,0,0,0,2,1,1,0,0,6,1,0,0,1,0,0,1,3,0,0,1,2,1,1,2,2,2,0,1,1,2,2,1,0,0,2,1,1,4,2,1,1,0,2,1,0,1,2,0,1,2,2,0,0,4,0,0,1,1,0,1,1,0,1,0.6311013736412663,0.73731694977948,0.7598426420749748,0.7646340480079815,0.7658367487914336
1,0,0,0,2,1,0,0,0,6,1,0,0,1,1,0,0,1,0,2,1,1,1,1,2,2,3,1,1,2,1,1,1,0,0,2,1,1,5,2,1,0,0,2,1,0,2,1,1,1,2,2,0,1,3,0,0,1,0,0,1,2,0,1,0.6335355084374085,0.7397074271037445,0.7601926499141791,0.764805950735793,0.7659787028319887
2,2,0,2,0,1,2,1,1,4,1,0,1,1,1,0,2,0,1,1,1,1,1,1,2,2,3,1,1,2,0,1,2,0,0,2,3,1,3,1,0,1,0,2,2,0,1,1,0,2,2,1,1,1,2,0,0,1,1,0,1,1,1,1,0.638712128794966,0.7435857767570108,0.7614538413962426,0.7653562626235837,0.766088733535148
2,0,0,0,1,1,0,0,0,6,1,0,0,0,1,1,0,1,0,1,3,1,2,1,2,2,3,1,1,2,2,1,0,1,1,2,1,1,6,2,1,2,0,2,1,1,2,1,0,1,2,2,0,1,3,0,1,2,1,0,0,1,0,1,0.6260166699921291,0.7360545635489255,0.7592247484011916,0.7651954338770937,0.7663127362308988
1,0,0,0,0,1,1,0,1,5,1,0,0,0,1,1,0,1,0,1,1,1,1,1,2,2,2,1,1,2,3,1,1,0,0,3,1,1,5,2,1,2,0,2,1,0,4,1,0,1,1,3,1,1,3,0,0,1,1,2,1,2,0,1,0.6309368213744951,0.7375812187809375,0.760782160838922,0.7653270892214167,0.7661469137419309
1,0,0,0,3,3,0,0,0,5,1,0,0,0,1,0,0,1,1,1,1,2,2,1,3,2,3,1,2,3,1,2,0,1,0,3,1,1,4,2,1,1,0,1,1,1,1,1,0,2,2,2,1,2,3,0,0,1,0,0,0,1,0,1,0.6265710615788993,0.7394214542822402,0.760839451671251,0.7653270892214167,0.766033963582167
2,0,0,0,1,1,0,0,0,6,1,1,1,0,1,0,0,1,0,2,1,2,2,1,3,3,3,0,1,2,2,1,1,0,0,2,1,1,5,2,1,1,0,2,1,2,2,1,0,1,3,2,1,2,3,1,0,1,0,0,0,1,0,1,0.6300421625207423,0.7388509241152217,0.7599004402383713,0.7649443792901113,0.7661515068737063
1,0,0,0,1,1,1,0,0,6,1,0,0,1,0,0,0,1,0,1,1,2,2,1,2,2,3,1,1,2,3,2,0,0,1,2,2,1,4,2,1,3,0,2,1,1,1,1,0,1,2,2,1,1,4,0,0,1,0,1,0,1,1,1,0.6261151023576188,0.7369419486192178,0.760001170225811,0.7652993871524358,0.7662598639016948
1,0,0,0,1,2,1,0,0,6,1,0,0,0,0,0,0,2,0,1,1,1,3,0,3,2,3,1,1,2,1,1,1,0,0,2,1,1,5,2,1,0,1,2,1,2,2,0,0,1,2,2,1,1,2,0,0,1,0,0,0,1,0,1,0.622405459840679,0.7357496403141361,0.759317543003191,0.764805950735793,0.7658367487914336
1,1,0,1,1,1,1,0,0,6,1,0,0,1,0,0,1,1,0,0,2,1,2,1,4,2,2,1,1,2,2,1,0,0,2,2,1,1,5,2,1,2,0,2,2,1,2,0,0,2,2,2,1,1,3,0,0,0,0,1,0,1,0,1,0.6297749879274465,0.7390739280589245,0.7604846244765755,0.765080354483662,0.7662598639016948
1,0,0,0,2,1,1,0,0,6,1,0,1,1,0,0,1,2,0,1,1,2,2,1,2,2,2,0,1,2,2,1,1,0,0,2,1,1,4,2,1,1,0,2,0,1,1,1,1,1,2,2,1,0,3,0,0,1,0,0,0,1,0,1,0.6301384251272442,0.7369361892262961,0.7589459578077979,0.7646340480079815,0.7658367487914336
1,0,1,0,2,1,1,0,2,6,1,0,0,0,0,1,0,1,0,0,1,1,0,1,2,2,4,0,1,2,1,2,0,0,2,4,2,0,3,2,1,1,0,2,2,0,3,1,0,1,3,3,0,1,3,0,1,1,0,0,1,1,1,1,0.6361812572079371,0.7405068142989276,0.7604189934031951,0.7646422891461144,0.7658080632626393
2,0,0,2,1,1,0,0,1,6,1,0,0,0,0,1,0,2,1,0,2,1,2,1,3,2,1,1,1,2,1,2,0,1,0,2,1,1,4,2,1,0,0,2,1,2,3,0,0,1,2,2,2,1,3,0,0,1,1,0,0,2,1,1,0.635750736002196,0.7427430725992653,0.7619615410970144,0.7655461218901904,0.7662598639016948
1,0,1,1,2,1,1,0,0,6,2,0,0,0,0,0,0,3,0,0,1,1,1,1,3,3,2,0,1,2,1,1,1,1,0,2,1,0,4,2,1,0,0,2,2,0,2,1,0,1,2,2,0,2,3,0,0,0,0,0,1,1,0,1,0.6335355084374085,0.7412892234323247,0.7610006401863313,0.7650803476994507,0.7658367487914336
2,0,0,1,1,1,0,0,0,6,2,0,0,0,2,0,1,1,0,1,1,1,1,2,2,2,3,0,1,1,1,1,1,0,0,2,2,1,3,1,1,1,0,1,2,1,2,1,0,2,2,2,1,1,3,0,0,0,0,1,0,1,0,0,0.6344835797663285,0.7404812784143034,0.7605144328014906,0.7648430705075491,0.7659145019085891
1,1,0,2,1,1,0,0,1,5,1,0,0,1,0,0,0,2,0,1,3,1,2,1,3,1,2,0,1,2,1,2,0,1,0,1,2,0,4,2,1,1,0,2,1,1,3,1,0,0,3,2,0,1,4,0,0,3,0,0,0,2,0,2,0.6343521813251122,0.7399749828487096,0.7608281043190126,0.7652433124638198,0.766088733535148
1,0,0,2,0,1,0,1,0,6,2,0,0,1,2,0,1,1,1,0,1,1,1,1,3,2,2,1,1,2,0,2,1,1,0,3,2,0,5,1,1,1,0,2,1,0,2,1,0,2,2,1,2,1,3,0,0,1,0,0,1,1,1,1,0.6368840579181039,0.7423741612172836,0.7614538413962426,0.7652991213188699,0.7662052741289664
2,0,0,0,1,1,0,0,0,6,1,0,0,1,1,0,0,1,0,0,2,1,2,1,2,3,2,1,2,2,3,1,0,0,1,3,1,1,7,2,1,1,0,2,1,1,1,1,0,1,1,4,1,1,2,0,0,1,1,1,0,2,0,1,0.6304344613931651,0.7366387593463171,0.7598483669627774,0.7649561023336261,0.766203219896512
1,0,1,0,1,2,0,0,0,5,1,0,0,0,0,0,0,2,0,0,1,1,0,1,3,2,1,2,1,2,1,2,0,0,0,2,1,0,5,2,1,1,0,2,1,1,3,1,0,1,2,2,0,1,4,0,0,1,1,0,1,1,1,1,0.6305825642969605,0.7411260143620981,0.7612128152916112,0.764985024548104,0.7659145019085891
1,0,0,1,2,1,1,0,0,6,1,0,0,0,0,0,0,3,0,0,1,2,1,1,3,2,1,0,1,3,2,1,0,0,0,2,1,0,5,2,1,0,0,2,1,1,1,2,1,1,2,2,0,1,3,0,0,1,1,0,1,1,0,1,0.6328979000365195,0.7403172884559952,0.7602526276926656,0.7644968495261527,0.7656947947508786
1,0,0,0,2,1,0,0,0,5,1,0,0,1,1,0,0,1,0,2,1,1,3,2,2,2,3,1,1,2,1,0,1,0,0,2,1,1,5,2,1,2,0,1,1,1,2,0,1,0,2,2,0,1,2,0,0,2,0,0,0,2,0,1,0.6253940406860774,0.7331634045231656,0.7582336110745584,0.7645315537721353,0.7658367487914336
1,0,0,1,1,1,0,0,0,7,1,0,0,0,0,1,0,1,0,0,2,0,1,1,3,2,3,1,1,2,2,1,0,0,2,2,1,1,5,2,1,2,0,2,2,0,3,1,0,0,1,5,0,2,3,0,0,1,0,0,1,1,2,1,0.6323318076226897,0.7354366249095088,0.7579217546261777,0.7632846078345533,0.7655535922907546
2,0,0,0,1,1,0,0,0,6,1,0,0,0,1,1,0,1,0,1,3,1,2,1,2,2,2,1,1,2,3,1,0,1,1,2,1,1,6,2,1,1,0,2,1,1,2,1,0,1,1,3,1,1,2,0,0,2,1,1,0,2,0,1,0.6304344613931651,0.7380854789473366,0.7605450958073335,0.765381023665454,0.7663127362308988
1,0,0,0,2,1,0,0,0,5,1,0,0,1,1,1,0,1,0,2,1,0,1,2,2,2,3,1,1,2,2,0,1,1,0,2,2,1,4,2,1,1,0,1,1,0,2,0,1,0,2,2,0,2,2,0,0,1,0,1,0,2,1,1,0.6335355084374085,0.7405212466814072,0.7605135317814693,0.764805950735793,0.7659787028319887
1,0,0,0,1,3,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,3,2,3,2,5,0,1,2,1,1,0,1,1,2,1,1,4,2,1,2,0,2,1,1,3,0,0,1,2,2,2,0,2,0,0,1,0,0,0,1,0,1,0.6188239086507903,0.736719757131923,0.7599537329369399,0.7644968495261527,0.7655528407103238
1,0,0,1,1,2,1,1,0,7,1,0,0,0,0,0,2,2,1,0,2,2,1,1,3,1,3,2,1,3,1,0,0,0,0,2,1,1,6,2,1,1,1,1,2,1,3,2,0,2,2,2,0,1,3,0,0,2,1,0,1,1,0,1,0.629253184162398,0.7407305034102246,0.761045315936385,0.7656571898965017,0.7664594554332672
1,0,0,0,1,2,0,0,0,5,1,0,0,0,0,0,0,1,0,0,1,1,0,1,2,3,2,2,1,2,1,2,0,0,1,2,1,0,5,2,1,1,0,2,1,1,3,1,0,1,2,2,0,1,4,0,0,1,1,0,1,1,1,1,0.6269489935559956,0.7393170862924531,0.7609037140819709,0.765126978588659,0.7659145019085891
1,1,1,0,1,1,1,0,0,4,1,1,0,0,0,0,0,1,0,0,2,3,2,1,4,3,4,1,1,3,1,0,0,2,0,2,2,2,5,2,1,2,0,2,1,0,4,0,0,0,2,3,0,1,2,1,0,1,0,0,0,2,1,1,0.6210179181432284,0.7387286009860518,0.7598611870212331,0.7651608862803985,0.7661043779707704
2,0,0,0,1,1,1,0,0,7,1,0,0,0,1,1,0,1,0,1,3,1,2,1,2,2,2,1,2,2,2,1,0,1,1,2,1,1,5,2,1,1,0,2,1,1,2,1,1,2,1,3,1,1,2,0,0,1,1,0,0,1,0,1,0.6332644664100586,0.7388448997204982,0.7603128528591482,0.7650354617890296,0.7663127362308988
1,0,0,0,3,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,4,0,1,3,2,1,0,0,0,4,1,1,5,2,0,2,1,2,1,1,3,1,0,1,4,3,0,1,2,0,0,1,0,1,1,1,1,1,0.6302797355000707,0.7382907028209159,0.7592527556406332,0.7643955544083598,0.7656951131028753
1,0,0,0,1,1,1,0,0,6,1,0,0,1,0,1,1,1,0,1,0,2,2,1,4,1,3,1,1,1,1,1,0,0,1,2,1,0,4,2,1,2,0,2,1,3,4,0,0,1,2,2,1,1,3,1,0,1,1,1,0,1,1,1,0.6310759476944342,0.74006710487091,0.7610214923823895,0.7655461218901904,0.7662598639016948
1,0,0,1,1,0,0,1,0,6,1,0,0,0,0,1,0,1,1,1,1,1,3,2,2,1,2,0,1,2,2,2,0,0,0,2,2,1,4,3,1,1,0,2,1,2,3,0,0,1,1,3,1,1,1,0,1,3,1,0,0,2,2,1,0.6314643258828265,0.7376375652921336,0.7597045478500146,0.7649431360802943,0.766033963582167
1,0,0,1,1,3,1,0,0,5,1,1,0,0,0,0,1,3,1,0,1,1,1,1,3,1,3,2,1,4,1,0,0,0,0,2,1,1,5,2,1,2,1,1,2,0,4,3,0,1,2,2,1,1,4,0,1,2,1,0,0,1,0,1,0.6288605972882704,0.7413069625922944,0.761157842084055,0.765290191427231,0.766270637677898
1,1,0,0,1,1,0,0,1,6,0,1,0,0,0,1,0,1,0,0,1,1,1,2,4,2,2,0,1,2,2,2,0,0,0,3,1,1,5,2,1,2,0,1,1,0,4,1,0,2,1,4,0,1,4,0,0,0,0,1,1,1,2,1,0.6341337572636658,0.7371218143379393,0.7593589859735902,0.7640116012672376,0.7655821629431115
1,0,0,0,1,1,0,0,0,6,2,1,0,0,0,1,0,1,0,0,2,1,1,1,2,2,3,1,1,2,2,1,0,2,2,2,1,0,5,2,1,2,0,2,1,0,4,1,0,1,1,3,0,1,4,0,0,1,0,1,2,1,0,1,0.6302797355000707,0.739753826323561,0.760733221338294,0.765189870818049,0.7662598639016948
1,0,0,0,1,1,0,0,0,6,2,0,0,1,1,0,0,1,0,0,1,1,2,1,3,2,2,1,1,2,1,2,0,1,0,3,1,0,5,2,1,1,0,2,1,1,2,0,0,2,3,2,2,1,2,0,0,0,0,0,0,1,0,1,0.631422402984404,0.7409463211519156,0.7602481953451616,0.7643249467983413,0.7658367487914336
1,0,0,0,0,2,1,0,0,4,1,0,0,0,1,1,0,1,1,0,1,2,3,1,2,4,2,3,0,1,1,2,1,0,1,3,1,0,6,0,0,3,3,2,1,1,3,2,0,1,1,1,3,2,2,0,0,3,0,0,1,1,0,1,0.618486789295976,0.7316941605416517,0.7577991983222955,0.7641996278306248,0.7659614431816446
1,0,0,1,1,1,0,0,0,6,1,0,0,0,2,0,1,2,0,0,1,1,1,2,2,2,3,1,1,2,1,0,1,0,1,2,2,2,3,1,0,1,2,1,2,0,2,1,0,0,2,2,1,1,3,0,0,1,0,1,0,1,0,0,0.6267399239273868,0.7377838130979647,0.759798319846642,0.7647011164669941,0.7659145019085891
1,0,1,0,1,2,0,0,0,6,1,0,0,0,1,0,0,2,0,0,1,1,2,0,3,2,1,1,2,2,1,2,1,0,0,2,1,0,5,2,1,0,0,3,1,2,2,0,0,1,2,3,1,1,3,0,0,1,1,0,0,1,0,1,0.6327248553551232,0.7405544596594016,0.7605713261101459,0.7647404675252385,0.7659035385904237
2,0,0,0,1,1,0,0,0,5,1,0,0,0,1,0,0,1,0,1,2,1,1,1,2,2,1,2,1,2,2,2,0,1,0,2,0,0,6,2,1,3,1,2,1,1,2,1,0,0,1,3,1,2,2,1,0,2,0,0,0,1,3,3,0.6296062921420595,0.7371886986259565,0.7597080969272364,0.7648059176769266,0.7662598639016948
1,0,0,0,0,2,0,0,0,4,1,0,0,0,2,1,0,1,2,1,1,2,3,1,2,4,1,2,1,2,1,1,1,0,0,3,1,0,7,1,1,3,3,2,1,1,2,1,0,1,1,1,3,2,2,0,0,3,0,0,0,1,0,1,0.6197754098127363,0.7331279294452239,0.7588559557771986,0.7645883483678736,0.7661615824069561
1,1,0,1,2,1,0,0,0,7,1,0,0,0,0,0,0,2,0,1,2,1,3,2,5,0,1,0,1,3,2,0,0,0,0,2,1,0,5,2,1,1,0,2,1,3,3,0,0,1,3,2,0,1,2,1,0,2,1,0,0,1,0,1,0.630486198786074,0.7388498887249622,0.7604164491089096,0.7644240906931158,0.7658556523475111
1,0,0,1,2,1,2,0,0,7,1,0,0,0,0,0,0,3,0,0,1,1,1,1,3,1,1,0,2,3,1,1,0,0,0,2,1,0,4,2,1,0,0,2,1,1,1,2,2,1,2,3,0,1,2,0,0,0,1,0,1,1,1,1,0.6389238234261702,0.7427718076453541,0.7609015302875956,0.7643596510443238,0.7658367487914336
0,0,1,0,1,2,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,1,1,2,3,2,2,1,2,1,2,0,0,1,2,1,0,5,2,1,2,0,2,1,2,3,0,0,1,1,2,1,1,3,0,0,1,2,0,0,1,1,1,0.6208300003126849,0.7380113823952662,0.7609037140819709,0.7652689326292139,0.7659145019085891
1,0,0,0,1,2,1,0,0,5,2,0,0,0,1,0,0,1,0,1,1,1,3,3,3,3,2,0,2,2,2,0,0,1,1,2,0,1,5,2,2,3,0,1,1,1,3,1,1,1,1,3,1,1,2,0,0,1,0,1,0,1,0,1,0.6260166699921291,0.7349745542721923,0.7594013973745448,0.7651954338770937,0.7664222525652857
1,0,0,0,2,1,0,0,0,5,1,0,0,1,1,1,0,1,0,2,1,0,1,2,2,2,2,1,1,2,3,0,1,1,0,1,2,1,3,3,1,1,0,1,1,0,2,0,1,0,2,3,0,2,2,0,0,1,0,1,0,2,1,1,0.6350458627864127,0.7405212466814072,0.7603808635633155,0.7645315537721353,0.7655528407103238
2,2,0,0,0,1,1,1,1,6,0,1,0,0,2,0,1,2,0,1,1,2,2,1,2,3,3,0,1,2,1,2,1,0,0,2,2,1,4,2,1,1,0,1,2,1,1,0,1,1,2,2,2,1,3,0,0,0,0,0,0,1,0,2,0.6347164946947806,0.7395541322229257,0.7604420118370586,0.765274793332497,0.7664222525652857
1,0,0,1,1,2,2,0,0,3,1,1,0,0,1,0,0,3,0,0,2,3,0,0,3,3,4,0,1,3,2,1,0,2,0,4,1,1,5,2,1,2,1,1,1,0,2,1,1,0,1,1,2,0,3,1,0,1,1,1,0,2,0,1,0.6267818204457994,0.7394105196774174,0.7605627828817331,0.7650355041394501,0.7658982100302206
2,0,0,1,1,1,0,0,0,5,2,0,1,0,1,1,1,2,0,1,2,1,2,1,3,2,2,1,1,2,1,1,0,1,0,2,2,1,7,2,1,1,1,1,0,2,2,0,0,1,2,2,0,1,2,0,1,3,0,0,0,1,1,1,0.6305131475126632,0.7390974818719259,0.7605647242615654,0.7654858741491212,0.7662577372066632
1,0,0,0,1,1,0,0,0,3,2,2,0,0,1,0,0,0,0,0,0,0,1,2,1,2,4,0,1,2,2,1,0,0,0,4,1,0,3,2,2,1,1,2,1,0,3,2,0,2,2,2,1,1,3,0,1,2,0,0,1,1,1,1,0.629382337827326,0.7395902006889024,0.761166866723903,0.7650803476994507,0.7656947947508786
3,0,0,0,2,1,0,1,0,6,2,0,0,0,1,0,0,4,0,0,0,1,2,1,4,1,1,0,2,1,1,2,0,1,0,1,1,0,3,4,1,0,0,1,1,0,2,1,0,2,2,3,1,1,2,0,0,0,0,0,0,3,0,1,0.6379880542794842,0.7434474647364083,0.7602817536645798,0.7639133513528548,0.7654108866697689
